date,ABEV3,ALOS3,ALPA4,ASAI3,AZUL4,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BHIA3,BPAC11,BRAP4,BRAV3,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ISAE4,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MOVI3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVT3,WEGE3,YDUQ3
2023-10-13,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-16,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-17,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-18,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-19,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-20,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-23,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-24,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00760882,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.00915403,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.01013456,0.00433025
2023-10-25,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03654616,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02817388,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,2.20989700,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.00330441,0.01446461,0.00118481,0.01871682,0.00728521,0.00433025
2023-10-26,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.03127801,0.00379221,0.00647918,0.01095750,0.03721357,0.01446461,0.00118481,0.01871682,0.00728521,0.00433025
2023-10-27,0.00966065,0.08033500,-0.00910804,0.00614290,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02934917,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-0.01287116,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.03127801,0.00379221,0.00647918,-0.00633692,0.03721357,0.01446461,0.00118481,0.01871682,0.00728521,0.00433025
2023-10-30,0.00966065,0.08033500,-0.00910804,0.00980736,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00909102,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,-0.00331198,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02669557,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.03279231,0.10346349,0.00802119,0.00948030,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.03127801,0.00379221,0.00647918,-0.00633692,0.03721357,0.01446461,0.00118481,0.01871682,0.00728521,0.00433025
2023-10-31,0.02199348,0.08033500,-0.00910804,0.00980736,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00374953,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,0.00578151,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02669557,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.11767356,0.10346349,0.00802119,0.00956933,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.03127801,0.00379221,0.00647918,-0.00633692,0.03721357,0.01621285,0.00118481,0.01685740,0.00728521,0.00433025
2023-11-01,0.02199348,0.08033500,-0.00910804,0.00980736,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00374953,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,0.00578151,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02669557,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.11767356,0.10346349,0.00802119,0.00956933,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.03127801,0.00379221,0.00647918,-0.00633692,0.03721357,0.01621285,0.00118481,0.01685740,0.00728521,0.00433025
2023-11-03,0.02199348,0.08033500,-0.00910804,0.00980736,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.02867748,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00374953,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,0.00578151,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.04053033,0.01874737,0.01853881,-0.00047578,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.03484706,0.01882702,0.12666239,0.02438458,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02669557,0.03700046,0.02943209,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.11767356,0.10346349,0.00802119,0.00956933,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.03127801,0.00379221,0.00647918,-0.00633692,0.03721357,0.01621285,0.00118481,0.01685740,0.00728521,0.00433025
2023-11-06,0.02199348,0.08033500,-0.00910804,0.00980736,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.03165808,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00374953,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,0.00578151,-0.26643779,0.01743293,-0.23946385,0.06058353,0.05666519,0.03274958,0.24270674,0.03047546,0.01874737,0.01853881,0.01000727,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.02736167,0.01882702,0.10187116,-0.24526969,-0.04829724,0.03509958,0.00828876,-0.00099375,0.02669557,0.03700046,0.02482077,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.11767356,0.10346349,0.00802119,0.00956933,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.02551271,0.00379221,0.00647918,-0.00633692,0.03721357,0.01621285,1.22270657,0.01685740,0.00728521,0.00433025
2023-11-07,0.02199348,0.08033500,-0.00910804,0.00980736,0.00016962,0.01010808,0.01451162,0.05676878,0.01646832,0.01669979,0.03165808,0.00779959,-78.00605932,0.02286931,0.00494073,0.02436868,-0.10532813,-0.05488430,-0.01531174,-0.00177073,0.00374953,0.90959124,0.00886763,-0.00773407,0.02798626,0.00543657,0.00578151,-0.26643779,0.01743293,-0.08310321,0.06058353,0.01481196,0.13422509,0.24270674,0.03047546,0.01874737,0.01853881,0.01000727,0.03979164,0.02075009,0.08831779,0.02180050,0.01091806,0.02736167,0.01882702,0.10187116,-0.24526969,-0.04829724,0.03509958,0.00999021,-0.00099375,0.02669557,0.03700046,0.02482077,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.02986649,-0.04577416,0.12877271,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.11767356,0.10346349,0.00802119,0.00956933,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,0.01024080,0.02870216,0.03214234,0.00784521,-0.00151894,0.00691288,0.02551271,0.05505616,0.00647918,-0.00633692,0.03721357,0.01621285,1.22270657,0.01685740,0.00728521,0.00433025
2023-11-08,0.02199348,0.08033500,-0.00033015,0.00980736,0.00016962,0.01010808,0.01603084,0.05809538,0.01646832,0.01669979,0.03165808,0.03194314,-6.65680600,0.02662291,0.00494073,-0.00158435,-0.10532813,-0.54504515,0.00264539,-0.25352509,0.00374953,0.90959124,0.00886763,-0.01285710,0.02798626,0.01542729,0.00578151,-0.26643779,0.01743293,-0.08310321,0.06058353,0.01481196,0.13422509,0.24270674,0.03047546,248.24712881,245.48541696,0.01000727,0.03979164,0.02075009,0.03251524,0.02180050,0.01091806,0.02736167,0.01882702,0.10187116,-0.24526969,-0.00811397,0.03509958,0.00999021,-0.00099375,0.02669557,0.03700046,0.02482077,-0.00009375,0.00022865,0.00992419,-0.05452859,0.02361012,-0.09174139,-0.01094876,-0.04577416,-0.73096303,0.02964479,-0.05297868,-3.26930563,0.03818877,0.03831684,0.00302207,0.11767356,0.10346349,0.00802119,0.00956933,0.02529582,0.10309900,0.00399483,0.06060879,-0.00037921,0.01636560,0.01682022,-0.02410659,0.04093192,0.03214234,0.01567073,-0.00151894,0.02066295,0.02551271,0.05505616,0.50316362,-0.00633692,0.03721357,0.01621285,1.22270657,0.01685740,0.00728521,0.00433025
2023-11-09,0.02199348,0.08033500,-0.00033015,0.00980736,0.00016962,0.01524864,0.01603084,0.05809538,0.01617548,0.01640284,0.03165808,0.03194314,-6.65680600,0.02662291,0.00494073,-0.00158435,-0.10532813,-0.54504515,0.00264539,-0.25352509,0.00374953,0.03787394,0.00886763,-0.01285710,0.02759199,0.01542729,0.00578151,-0.26643779,0.01743293,-0.08310321,0.03093378,0.01481196,0.13422509,0.09068339,0.03047546,248.24712881,245.48541696,0.01000727,0.03979164,0.04757269,0.03251524,0.00460648,0.04312980,0.02736167,0.01955235,0.10187116,-0.24526969,-0.00811397,0.03509958,0.00999021,-0.00099375,0.02669557,0.03700046,0.02482077,-0.00009375,0.00022865,0.00785882,0.00098852,0.02361012,-0.09174139,-0.01094876,-0.14953394,-0.73096303,0.02964479,-0.05297868,-3.26930563,0.03848749,0.03861657,0.00009833,0.11767356,0.04933597,-0.09358353,0.00956933,0.02054138,0.10309900,0.00399483,0.02500599,-0.00037921,0.01636560,0.01087155,-0.02410659,0.04093192,0.03214234,0.01567073,-0.00151894,0.02066295,0.02551271,0.05505616,0.50316362,-0.00633692,0.03721357,0.01621285,1.22270657,0.01685740,0.00728521,0.00433025
2023-11-10,0.02199348,0.08033500,-0.00033015,0.00980736,0.00016962,0.01524864,0.01603084,0.05809538,0.01617548,0.01640284,0.03165808,0.03194314,-6.65680600,0.02662291,0.00494073,-0.00158435,-0.10532813,-0.54504515,0.00264539,-0.25352509,0.00374953,0.03787394,0.00886763,-0.01285710,0.02759199,0.01542729,0.00578151,-0.26643779,0.01743293,-0.08310321,0.03093378,0.01481196,0.13422509,0.09068339,0.03047546,248.24712881,245.48541696,0.01000727,0.03979164,0.04757269,0.03251524,0.00460648,0.04312980,0.02736167,0.01955235,0.10187116,-0.24526969,-0.00811397,0.03509958,0.00999021,-0.00099375,0.02669557,0.03700046,0.02482077,-0.00009375,0.00022865,0.00785882,0.00098852,0.03994431,-0.09174139,-0.01094876,-0.14953394,-0.73096303,0.02964479,-0.05297868,-3.26930563,0.03848749,0.03861657,0.00009833,0.11767356,0.04933597,-0.09358353,0.00956933,0.02054138,0.10309900,0.00399483,0.02500599,-0.00037921,0.01636560,0.01087155,-0.02410659,0.04093192,0.03214234,0.01567073,-0.00151894,0.02066295,0.02551271,0.05505616,0.50316362,-0.00633692,0.03721357,0.01621285,1.22270657,0.01685740,0.00728521,0.00433025
