Filtro A,Filtro B,Limiar,Estrategia,Data,Jaccard
Naive,Projetado,1.0%,Markowitz,2024-01-15,0.3333
Naive,Projetado,1.0%,Markowitz,2024-01-22,0.3333
Naive,Projetado,1.0%,Markowitz,2024-01-29,0.3889
Naive,Projetado,1.0%,Markowitz,2024-02-05,0.4375
Naive,Projetado,1.0%,Markowitz,2024-02-14,0.4118
Naive,Projetado,1.0%,Markowitz,2024-02-19,0.3333
Naive,Projetado,1.0%,Markowitz,2024-02-26,0.3158
Naive,Projetado,1.0%,Markowitz,2024-03-04,0.3333
Naive,Projetado,1.0%,Markowitz,2024-03-11,0.2000
Naive,Projetado,1.0%,Markowitz,2024-03-18,0.3158
Naive,Projetado,1.0%,Markowitz,2024-03-25,0.3000
Naive,Projetado,1.5%,Equal-Weight,2023-03-20,0.3077
Naive,Projetado,1.5%,Equal-Weight,2023-03-27,0.2826
Naive,Projetado,1.5%,Equal-Weight,2023-04-03,0.3000
Naive,Projetado,1.5%,Equal-Weight,2023-04-10,0.3000
Naive,Projetado,1.5%,Equal-Weight,2023-04-17,0.3000
Naive,Projetado,1.5%,Equal-Weight,2023-04-24,0.3000
Naive,Projetado,1.5%,Equal-Weight,2023-05-02,0.3265
Naive,Projetado,1.5%,Equal-Weight,2023-05-08,0.3265
Naive,Projetado,1.5%,Equal-Weight,2023-05-15,0.3273
Naive,Projetado,1.5%,Equal-Weight,2023-05-22,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-05-29,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-06-05,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-06-12,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-06-19,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-06-26,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-07-03,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-07-10,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-07-17,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-07-24,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-07-31,0.3158
Naive,Projetado,1.5%,Equal-Weight,2023-08-07,0.3091
Naive,Projetado,1.5%,Equal-Weight,2023-08-14,0.3051
Naive,Projetado,1.5%,Equal-Weight,2023-08-21,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-08-28,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-09-04,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-09-11,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-09-18,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-09-25,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-10-02,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-10-09,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-10-16,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-10-23,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-10-30,0.2931
Naive,Projetado,1.5%,Equal-Weight,2023-11-06,0.3051
Naive,Projetado,1.5%,Equal-Weight,2023-11-13,0.3710
Naive,Projetado,1.5%,Equal-Weight,2023-11-20,0.4500
Naive,Projetado,1.5%,Equal-Weight,2023-11-27,0.4500
Naive,Projetado,1.5%,Equal-Weight,2023-12-04,0.4500
Naive,Projetado,1.5%,Equal-Weight,2023-12-11,0.4500
Naive,Projetado,1.5%,Equal-Weight,2023-12-18,0.4500
Naive,Projetado,1.5%,Equal-Weight,2023-12-26,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-01-02,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-01-08,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-01-15,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-01-22,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-01-29,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-02-05,0.4500
Naive,Projetado,1.5%,Equal-Weight,2024-02-14,0.4262
Naive,Projetado,1.5%,Equal-Weight,2024-02-19,0.4262
Naive,Projetado,1.5%,Equal-Weight,2024-02-26,0.4262
Naive,Projetado,1.5%,Equal-Weight,2024-03-04,0.4194
Naive,Projetado,1.5%,Equal-Weight,2024-03-11,0.4098
Naive,Projetado,1.5%,Equal-Weight,2024-03-18,0.4333
Naive,Projetado,1.5%,Equal-Weight,2024-03-25,0.4576
Naive,Projetado,1.5%,Value-Weighted,2023-03-20,0.3077
Naive,Projetado,1.5%,Value-Weighted,2023-03-27,0.2826
Naive,Projetado,1.5%,Value-Weighted,2023-04-03,0.3000
Naive,Projetado,1.5%,Value-Weighted,2023-04-10,0.3000
Naive,Projetado,1.5%,Value-Weighted,2023-04-17,0.3000
Naive,Projetado,1.5%,Value-Weighted,2023-04-24,0.3000
Naive,Projetado,1.5%,Value-Weighted,2023-05-02,0.3265
Naive,Projetado,1.5%,Value-Weighted,2023-05-08,0.3265
Naive,Projetado,1.5%,Value-Weighted,2023-05-15,0.3273
Naive,Projetado,1.5%,Value-Weighted,2023-05-22,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-05-29,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-06-05,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-06-12,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-06-19,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-06-26,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-07-03,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-07-10,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-07-17,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-07-24,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-07-31,0.3158
Naive,Projetado,1.5%,Value-Weighted,2023-08-07,0.3091
Naive,Projetado,1.5%,Value-Weighted,2023-08-14,0.3051
Naive,Projetado,1.5%,Value-Weighted,2023-08-21,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-08-28,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-09-04,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-09-11,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-09-18,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-09-25,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-10-02,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-10-09,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-10-16,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-10-23,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-10-30,0.2931
Naive,Projetado,1.5%,Value-Weighted,2023-11-06,0.3051
Naive,Projetado,1.5%,Value-Weighted,2023-11-13,0.3710
Naive,Projetado,1.5%,Value-Weighted,2023-11-20,0.4500
Naive,Projetado,1.5%,Value-Weighted,2023-11-27,0.4500
Naive,Projetado,1.5%,Value-Weighted,2023-12-04,0.4500
Naive,Projetado,1.5%,Value-Weighted,2023-12-11,0.4500
Naive,Projetado,1.5%,Value-Weighted,2023-12-18,0.4500
Naive,Projetado,1.5%,Value-Weighted,2023-12-26,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-01-02,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-01-08,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-01-15,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-01-22,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-01-29,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-02-05,0.4500
Naive,Projetado,1.5%,Value-Weighted,2024-02-14,0.4262
Naive,Projetado,1.5%,Value-Weighted,2024-02-19,0.4262
Naive,Projetado,1.5%,Value-Weighted,2024-02-26,0.4262
Naive,Projetado,1.5%,Value-Weighted,2024-03-04,0.4194
Naive,Projetado,1.5%,Value-Weighted,2024-03-11,0.4098
Naive,Projetado,1.5%,Value-Weighted,2024-03-18,0.4333
Naive,Projetado,1.5%,Value-Weighted,2024-03-25,0.4576
Naive,Projetado,1.5%,Markowitz,2023-03-20,0.4000
Naive,Projetado,1.5%,Markowitz,2023-03-27,0.4000
Naive,Projetado,1.5%,Markowitz,2023-04-03,0.4167
Naive,Projetado,1.5%,Markowitz,2023-04-10,0.3846
Naive,Projetado,1.5%,Markowitz,2023-04-17,0.5000
Naive,Projetado,1.5%,Markowitz,2023-04-24,0.4167
Naive,Projetado,1.5%,Markowitz,2023-05-02,0.3846
Naive,Projetado,1.5%,Markowitz,2023-05-08,0.3846
Naive,Projetado,1.5%,Markowitz,2023-05-15,0.2143
Naive,Projetado,1.5%,Markowitz,2023-05-22,0.2667
Naive,Projetado,1.5%,Markowitz,2023-05-29,0.2667
Naive,Projetado,1.5%,Markowitz,2023-06-05,0.2667
Naive,Projetado,1.5%,Markowitz,2023-06-12,0.2500
Naive,Projetado,1.5%,Markowitz,2023-06-19,0.2500
Naive,Projetado,1.5%,Markowitz,2023-06-26,0.3125
Naive,Projetado,1.5%,Markowitz,2023-07-03,0.2500
Naive,Projetado,1.5%,Markowitz,2023-07-10,0.2353
Naive,Projetado,1.5%,Markowitz,2023-07-17,0.3125
Naive,Projetado,1.5%,Markowitz,2023-07-24,0.2941
Naive,Projetado,1.5%,Markowitz,2023-07-31,0.2632
Naive,Projetado,1.5%,Markowitz,2023-08-07,0.2778
Naive,Projetado,1.5%,Markowitz,2023-08-14,0.2500
Naive,Projetado,1.5%,Markowitz,2023-08-21,0.1667
Naive,Projetado,1.5%,Markowitz,2023-08-28,0.1176
Naive,Projetado,1.5%,Markowitz,2023-09-04,0.1765
Naive,Projetado,1.5%,Markowitz,2023-09-11,0.1875
Naive,Projetado,1.5%,Markowitz,2023-09-18,0.1176
Naive,Projetado,1.5%,Markowitz,2023-09-25,0.1176
Naive,Projetado,1.5%,Markowitz,2023-10-02,0.2353
Naive,Projetado,1.5%,Markowitz,2023-10-09,0.1875
Naive,Projetado,1.5%,Markowitz,2023-10-16,0.2500
Naive,Projetado,1.5%,Markowitz,2023-10-23,0.1875
Naive,Projetado,1.5%,Markowitz,2023-10-30,0.1875
Naive,Projetado,1.5%,Markowitz,2023-11-06,0.1765
Naive,Projetado,1.5%,Markowitz,2023-11-13,0.2778
Naive,Projetado,1.5%,Markowitz,2023-11-20,0.2778
Naive,Projetado,1.5%,Markowitz,2023-11-27,0.2941
Naive,Projetado,1.5%,Markowitz,2023-12-04,0.2778
Naive,Projetado,1.5%,Markowitz,2023-12-11,0.2778
Naive,Projetado,1.5%,Markowitz,2023-12-18,0.3529
Naive,Projetado,1.5%,Markowitz,2023-12-26,0.3125
Naive,Projetado,1.5%,Markowitz,2024-01-02,0.2941
Naive,Projetado,1.5%,Markowitz,2024-01-08,0.2941
Naive,Projetado,1.5%,Markowitz,2024-01-15,0.3529
Naive,Projetado,1.5%,Markowitz,2024-01-22,0.3750
Naive,Projetado,1.5%,Markowitz,2024-01-29,0.3333
Naive,Projetado,1.5%,Markowitz,2024-02-05,0.3750
Naive,Projetado,1.5%,Markowitz,2024-02-14,0.4000
Naive,Projetado,1.5%,Markowitz,2024-02-19,0.3333
Naive,Projetado,1.5%,Markowitz,2024-02-26,0.3125
Naive,Projetado,1.5%,Markowitz,2024-03-04,0.3125
Naive,Projetado,1.5%,Markowitz,2024-03-11,0.2353
Naive,Projetado,1.5%,Markowitz,2024-03-18,0.3529
Naive,Projetado,1.5%,Markowitz,2024-03-25,0.2778
Naive,Projetado,2.0%,Equal-Weight,2023-03-20,0.2571
Naive,Projetado,2.0%,Equal-Weight,2023-03-27,0.2500
Naive,Projetado,2.0%,Equal-Weight,2023-04-03,0.2727
Naive,Projetado,2.0%,Equal-Weight,2023-04-10,0.2727
Naive,Projetado,2.0%,Equal-Weight,2023-04-17,0.2727
Naive,Projetado,2.0%,Equal-Weight,2023-04-24,0.2727
Naive,Projetado,2.0%,Equal-Weight,2023-05-02,0.3171
Naive,Projetado,2.0%,Equal-Weight,2023-05-08,0.3171
Naive,Projetado,2.0%,Equal-Weight,2023-05-15,0.3256
Naive,Projetado,2.0%,Equal-Weight,2023-05-22,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-05-29,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-06-05,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-06-12,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-06-19,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-06-26,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-07-03,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-07-10,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-07-17,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-07-24,0.3023
Naive,Projetado,2.0%,Equal-Weight,2023-07-31,0.3409
Naive,Projetado,2.0%,Equal-Weight,2023-08-07,0.3659
Naive,Projetado,2.0%,Equal-Weight,2023-08-14,0.2857
Naive,Projetado,2.0%,Equal-Weight,2023-08-21,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-08-28,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-09-04,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-09-11,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-09-18,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-09-25,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-10-02,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-10-09,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-10-16,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-10-23,0.2653
Naive,Projetado,2.0%,Equal-Weight,2023-10-30,0.2600
Naive,Projetado,2.0%,Equal-Weight,2023-11-06,0.2353
Naive,Projetado,2.0%,Equal-Weight,2023-11-13,0.3269
Naive,Projetado,2.0%,Equal-Weight,2023-11-20,0.4118
Naive,Projetado,2.0%,Equal-Weight,2023-11-27,0.4118
Naive,Projetado,2.0%,Equal-Weight,2023-12-04,0.4118
Naive,Projetado,2.0%,Equal-Weight,2023-12-11,0.4118
Naive,Projetado,2.0%,Equal-Weight,2023-12-18,0.4118
Naive,Projetado,2.0%,Equal-Weight,2023-12-26,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-01-02,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-01-08,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-01-15,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-01-22,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-01-29,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-02-05,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-02-14,0.3922
Naive,Projetado,2.0%,Equal-Weight,2024-02-19,0.3922
Naive,Projetado,2.0%,Equal-Weight,2024-02-26,0.4118
Naive,Projetado,2.0%,Equal-Weight,2024-03-04,0.4314
Naive,Projetado,2.0%,Equal-Weight,2024-03-11,0.4510
Naive,Projetado,2.0%,Equal-Weight,2024-03-18,0.4423
Naive,Projetado,2.0%,Equal-Weight,2024-03-25,0.4151
Naive,Projetado,2.0%,Value-Weighted,2023-03-20,0.2571
Naive,Projetado,2.0%,Value-Weighted,2023-03-27,0.2500
Naive,Projetado,2.0%,Value-Weighted,2023-04-03,0.2727
Naive,Projetado,2.0%,Value-Weighted,2023-04-10,0.2727
Naive,Projetado,2.0%,Value-Weighted,2023-04-17,0.2727
Naive,Projetado,2.0%,Value-Weighted,2023-04-24,0.2727
Naive,Projetado,2.0%,Value-Weighted,2023-05-02,0.3171
Naive,Projetado,2.0%,Value-Weighted,2023-05-08,0.3171
Naive,Projetado,2.0%,Value-Weighted,2023-05-15,0.3256
Naive,Projetado,2.0%,Value-Weighted,2023-05-22,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-05-29,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-06-05,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-06-12,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-06-19,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-06-26,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-07-03,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-07-10,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-07-17,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-07-24,0.3023
Naive,Projetado,2.0%,Value-Weighted,2023-07-31,0.3409
Naive,Projetado,2.0%,Value-Weighted,2023-08-07,0.3659
Naive,Projetado,2.0%,Value-Weighted,2023-08-14,0.2857
Naive,Projetado,2.0%,Value-Weighted,2023-08-21,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-08-28,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-09-04,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-09-11,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-09-18,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-09-25,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-10-02,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-10-09,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-10-16,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-10-23,0.2653
Naive,Projetado,2.0%,Value-Weighted,2023-10-30,0.2600
Naive,Projetado,2.0%,Value-Weighted,2023-11-06,0.2353
Naive,Projetado,2.0%,Value-Weighted,2023-11-13,0.3269
Naive,Projetado,2.0%,Value-Weighted,2023-11-20,0.4118
Naive,Projetado,2.0%,Value-Weighted,2023-11-27,0.4118
Naive,Projetado,2.0%,Value-Weighted,2023-12-04,0.4118
Naive,Projetado,2.0%,Value-Weighted,2023-12-11,0.4118
Naive,Projetado,2.0%,Value-Weighted,2023-12-18,0.4118
Naive,Projetado,2.0%,Value-Weighted,2023-12-26,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-01-02,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-01-08,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-01-15,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-01-22,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-01-29,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-02-05,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-02-14,0.3922
Naive,Projetado,2.0%,Value-Weighted,2024-02-19,0.3922
Naive,Projetado,2.0%,Value-Weighted,2024-02-26,0.4118
Naive,Projetado,2.0%,Value-Weighted,2024-03-04,0.4314
Naive,Projetado,2.0%,Value-Weighted,2024-03-11,0.4510
Naive,Projetado,2.0%,Value-Weighted,2024-03-18,0.4423
Naive,Projetado,2.0%,Value-Weighted,2024-03-25,0.4151
Naive,Projetado,2.0%,Markowitz,2023-03-20,0.4000
Naive,Projetado,2.0%,Markowitz,2023-03-27,0.4000
Naive,Projetado,2.0%,Markowitz,2023-04-03,0.4167
Naive,Projetado,2.0%,Markowitz,2023-04-10,0.4167
Naive,Projetado,2.0%,Markowitz,2023-04-17,0.3846
Naive,Projetado,2.0%,Markowitz,2023-04-24,0.4167
Naive,Projetado,2.0%,Markowitz,2023-05-02,0.4167
Naive,Projetado,2.0%,Markowitz,2023-05-08,0.4167
Naive,Projetado,2.0%,Markowitz,2023-05-15,0.2727
Naive,Projetado,2.0%,Markowitz,2023-05-22,0.3333
Naive,Projetado,2.0%,Markowitz,2023-05-29,0.4167
Naive,Projetado,2.0%,Markowitz,2023-06-05,0.3636
Naive,Projetado,2.0%,Markowitz,2023-06-12,0.4167
Naive,Projetado,2.0%,Markowitz,2023-06-19,0.3333
Naive,Projetado,2.0%,Markowitz,2023-06-26,0.4167
Naive,Projetado,2.0%,Markowitz,2023-07-03,0.3846
Naive,Projetado,2.0%,Markowitz,2023-07-10,0.3846
Naive,Projetado,2.0%,Markowitz,2023-07-17,0.4167
Naive,Projetado,2.0%,Markowitz,2023-07-24,0.4167
Naive,Projetado,2.0%,Markowitz,2023-07-31,0.3846
Naive,Projetado,2.0%,Markowitz,2023-08-07,0.3846
Naive,Projetado,2.0%,Markowitz,2023-08-14,0.3333
Naive,Projetado,2.0%,Markowitz,2023-08-21,0.1250
Naive,Projetado,2.0%,Markowitz,2023-08-28,0.1429
Naive,Projetado,2.0%,Markowitz,2023-09-04,0.1875
Naive,Projetado,2.0%,Markowitz,2023-09-11,0.1333
Naive,Projetado,2.0%,Markowitz,2023-09-18,0.1250
Naive,Projetado,2.0%,Markowitz,2023-09-25,0.1250
Naive,Projetado,2.0%,Markowitz,2023-10-02,0.1875
Naive,Projetado,2.0%,Markowitz,2023-10-09,0.2857
Naive,Projetado,2.0%,Markowitz,2023-10-16,0.2143
Naive,Projetado,2.0%,Markowitz,2023-10-23,0.2143
Naive,Projetado,2.0%,Markowitz,2023-10-30,0.2667
Naive,Projetado,2.0%,Markowitz,2023-11-06,0.2667
Naive,Projetado,2.0%,Markowitz,2023-11-13,0.3333
Naive,Projetado,2.0%,Markowitz,2023-11-20,0.3750
Naive,Projetado,2.0%,Markowitz,2023-11-27,0.4118
Naive,Projetado,2.0%,Markowitz,2023-12-04,0.4375
Naive,Projetado,2.0%,Markowitz,2023-12-11,0.3750
Naive,Projetado,2.0%,Markowitz,2023-12-18,0.4375
Naive,Projetado,2.0%,Markowitz,2023-12-26,0.3125
Naive,Projetado,2.0%,Markowitz,2024-01-02,0.3125
Naive,Projetado,2.0%,Markowitz,2024-01-08,0.4000
Naive,Projetado,2.0%,Markowitz,2024-01-15,0.3529
Naive,Projetado,2.0%,Markowitz,2024-01-22,0.3529
Naive,Projetado,2.0%,Markowitz,2024-01-29,0.2632
Naive,Projetado,2.0%,Markowitz,2024-02-05,0.3158
Naive,Projetado,2.0%,Markowitz,2024-02-14,0.3333
Naive,Projetado,2.0%,Markowitz,2024-02-19,0.3333
Naive,Projetado,2.0%,Markowitz,2024-02-26,0.3333
Naive,Projetado,2.0%,Markowitz,2024-03-04,0.4118
Naive,Projetado,2.0%,Markowitz,2024-03-11,0.3529
Naive,Projetado,2.0%,Markowitz,2024-03-18,0.3750
Naive,Projetado,2.0%,Markowitz,2024-03-25,0.2941
