CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
28.925.264/0001-75;2024-03-31;1;COMPANHIA ENERGÉTICA JAGUARA;024422;ITR;137300;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137300
28.925.264/0001-75;2024-06-30;1;COMPANHIA ENERGÉTICA JAGUARA;024422;ITR;140909;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140909
28.925.264/0001-75;2024-09-30;1;COMPANHIA ENERGÉTICA JAGUARA;024422;ITR;142962;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142962
28.942.127/0001-49;2024-03-31;1;COMPANHIA ENERGÉTICA MIRANDA;024430;ITR;137303;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137303
28.942.127/0001-49;2024-06-30;1;COMPANHIA ENERGÉTICA MIRANDA;024430;ITR;140898;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140898
28.942.127/0001-49;2024-09-30;1;COMPANHIA ENERGÉTICA MIRANDA;024430;ITR;142961;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142961
29.780.061/0001-09;2024-03-31;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;013781;ITR;136732;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136732
29.780.061/0001-09;2024-06-30;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;013781;ITR;140808;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140808
29.780.061/0001-09;2024-09-30;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;013781;ITR;142763;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142763
29.780.061/0001-09;2024-09-30;2;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;013781;ITR;144315;2025-01-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144315
29.884.545/0001-90;2024-03-31;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;027456;ITR;136874;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136874
29.884.545/0001-90;2024-06-30;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;027456;ITR;140225;2024-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140225
29.884.545/0001-90;2024-09-30;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;027456;ITR;142717;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142717
29.950.060/0001-57;2024-03-31;1;NORTEC QUÍMICA S.A.;022985;ITR;137440;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137440
29.950.060/0001-57;2024-06-30;1;NORTEC QUÍMICA S.A.;022985;ITR;140918;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140918
29.950.060/0001-57;2024-09-30;1;NORTEC QUÍMICA S.A.;022985;ITR;143010;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143010
29.980.141/0001-08;2024-03-31;1;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;026956;ITR;137045;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137045
29.980.141/0001-08;2024-06-30;1;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;026956;ITR;140960;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140960
29.980.141/0001-08;2024-09-30;1;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;026956;ITR;142995;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142995
30.213.493/0001-09;2024-03-31;1;TEGRA INCORPORADORA S.A.;025844;ITR;136879;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136879
30.213.493/0001-09;2024-06-30;1;TEGRA INCORPORADORA S.A.;025844;ITR;140589;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140589
30.213.493/0001-09;2024-09-30;1;TEGRA INCORPORADORA S.A.;025844;ITR;142723;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142723
30.306.294/0001-45;2024-03-31;1;BCO BTG PACTUAL S.A.;022616;ITR;137097;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137097
30.306.294/0001-45;2024-03-31;2;BCO BTG PACTUAL S.A.;022616;ITR;137730;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137730
30.306.294/0001-45;2024-03-31;3;BCO BTG PACTUAL S.A.;022616;ITR;143583;2024-11-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143583
30.306.294/0001-45;2024-06-30;1;BCO BTG PACTUAL S.A.;022616;ITR;140968;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140968
30.306.294/0001-45;2024-06-30;2;BCO BTG PACTUAL S.A.;022616;ITR;143582;2024-11-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143582
30.306.294/0001-45;2024-09-30;1;BCO BTG PACTUAL S.A.;022616;ITR;142913;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142913
30.306.294/0001-45;2024-09-30;2;BCO BTG PACTUAL S.A.;022616;ITR;143363;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143363
30.540.991/0001-66;2024-03-31;1;HAGA S.A. INDUSTRIA E COMERCIO;013366;ITR;137218;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137218
30.540.991/0001-66;2024-06-30;1;HAGA S.A. INDUSTRIA E COMERCIO;013366;ITR;140790;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140790
30.540.991/0001-66;2024-09-30;1;HAGA S.A. INDUSTRIA E COMERCIO;013366;ITR;142852;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142852
31.001.230/0001-07;2024-03-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;024597;ITR;137245;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137245
31.001.230/0001-07;2024-03-31;2;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;024597;ITR;139590;2024-07-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139590
31.001.230/0001-07;2024-06-30;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;024597;ITR;140761;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140761
31.001.230/0001-07;2024-09-30;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;024597;ITR;142784;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142784
31.468.139/0001-98;2024-03-31;1;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;024643;ITR;137385;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137385
31.468.139/0001-98;2024-06-30;1;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;024643;ITR;141028;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141028
31.468.139/0001-98;2024-09-30;1;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;024643;ITR;143222;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143222
31.553.627/0001-01;2024-03-31;1;MOBLY S.A.;025461;ITR;136938;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136938
31.553.627/0001-01;2024-03-31;2;MOBLY S.A.;025461;ITR;137047;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137047
31.553.627/0001-01;2024-06-30;1;MOBLY S.A.;025461;ITR;141180;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141180
31.553.627/0001-01;2024-06-30;2;MOBLY S.A.;025461;ITR;141491;2024-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141491
31.553.627/0001-01;2024-09-30;1;MOBLY S.A.;025461;ITR;142835;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142835
31.748.174/0001-60;2024-03-31;1;VERO S.A.;026409;ITR;137222;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137222
31.748.174/0001-60;2024-06-30;1;VERO S.A.;026409;ITR;140972;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140972
31.748.174/0001-60;2024-09-30;1;VERO S.A.;026409;ITR;142996;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142996
32.021.201/0001-61;2024-03-31;1;ORIGEM ENERGIA S.A.;027227;ITR;137321;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137321
32.021.201/0001-61;2024-06-30;1;ORIGEM ENERGIA S.A.;027227;ITR;140904;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140904
32.021.201/0001-61;2024-09-30;1;ORIGEM ENERGIA S.A.;027227;ITR;143105;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143105
32.161.500/0001-00;2024-03-31;1;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;025356;ITR;136893;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136893
32.161.500/0001-00;2024-06-30;1;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;025356;ITR;140704;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140704
32.161.500/0001-00;2024-09-30;1;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;025356;ITR;142797;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142797
32.431.519/0001-10;2024-03-31;1;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;027332;ITR;136787;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136787
32.431.519/0001-10;2024-06-30;1;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;027332;ITR;140456;2024-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140456
32.431.519/0001-10;2024-09-30;1;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;027332;ITR;142575;2024-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142575
32.681.371/0001-72;2024-03-31;1;VIX LOGÍSTICA S.A.;021202;ITR;137483;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137483
32.681.371/0001-72;2024-03-31;2;VIX LOGÍSTICA S.A.;021202;ITR;139455;2024-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139455
32.681.371/0001-72;2024-06-30;1;VIX LOGÍSTICA S.A.;021202;ITR;140780;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140780
32.681.371/0001-72;2024-09-30;1;VIX LOGÍSTICA S.A.;021202;ITR;142951;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142951
32.785.497/0001-97;2024-03-31;1;NATURA &CO HOLDING S.A.;024783;ITR;137214;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137214
32.785.497/0001-97;2024-06-30;1;NATURA &CO HOLDING S.A.;024783;ITR;140834;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140834
32.785.497/0001-97;2024-09-30;1;NATURA &CO HOLDING S.A.;024783;ITR;142779;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142779
33.000.167/0001-01;2024-03-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;ITR;137205;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137205
33.000.167/0001-01;2024-06-30;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;ITR;140652;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140652
33.000.167/0001-01;2024-09-30;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;ITR;142766;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142766
33.035.536/0001-00;2024-03-31;1;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;ITR;137026;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137026
33.035.536/0001-00;2024-06-30;1;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;ITR;140924;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140924
33.035.536/0001-00;2024-09-30;1;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;ITR;142804;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142804
33.040.601/0001-87;2024-03-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;ITR;136642;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136642
33.040.601/0001-87;2024-06-30;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;ITR;140459;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140459
33.040.601/0001-87;2024-09-30;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;ITR;142579;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142579
33.041.260/0652-90;2024-03-31;1;GRUPO CASAS BAHIA S.A.;006505;ITR;136739;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136739
33.041.260/0652-90;2024-06-30;1;GRUPO CASAS BAHIA S.A.;006505;ITR;140548;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140548
33.041.260/0652-90;2024-09-30;1;GRUPO CASAS BAHIA S.A.;006505;ITR;143182;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143182
33.042.730/0001-04;2024-03-31;1;CIA SIDERURGICA NACIONAL;004030;ITR;136963;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136963
33.042.730/0001-04;2024-06-30;1;CIA SIDERURGICA NACIONAL;004030;ITR;140835;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140835
33.042.730/0001-04;2024-06-30;2;CIA SIDERURGICA NACIONAL;004030;ITR;140838;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140838
33.042.730/0001-04;2024-09-30;1;CIA SIDERURGICA NACIONAL;004030;ITR;143012;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143012
33.042.730/0001-04;2024-09-30;2;CIA SIDERURGICA NACIONAL;004030;ITR;143553;2024-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143553
33.050.071/0001-58;2024-03-31;1;AMPLA ENERGIA E SERVICOS S.A.;003050;ITR;136025;2024-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136025
33.050.071/0001-58;2024-06-30;1;AMPLA ENERGIA E SERVICOS S.A.;003050;ITR;139858;2024-07-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139858
33.050.071/0001-58;2024-06-30;2;AMPLA ENERGIA E SERVICOS S.A.;003050;ITR;141386;2024-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141386
33.050.071/0001-58;2024-09-30;1;AMPLA ENERGIA E SERVICOS S.A.;003050;ITR;142359;2024-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142359
33.050.196/0001-88;2024-03-31;1;CIA PAULISTA DE FORCA E LUZ;003824;ITR;136934;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136934
33.050.196/0001-88;2024-06-30;1;CIA PAULISTA DE FORCA E LUZ;003824;ITR;140629;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140629
33.050.196/0001-88;2024-09-30;1;CIA PAULISTA DE FORCA E LUZ;003824;ITR;142730;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142730
33.102.476/0001-92;2024-03-31;1;MONTEIRO ARANHA S.A.;008893;ITR;137582;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137582
33.102.476/0001-92;2024-06-30;1;MONTEIRO ARANHA S.A.;008893;ITR;141196;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141196
33.102.476/0001-92;2024-09-30;1;MONTEIRO ARANHA S.A.;008893;ITR;143342;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143342
33.113.309/0001-47;2024-03-31;1;VALID SOLUÇÕES S.A.;020028;ITR;136683;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136683
33.113.309/0001-47;2024-06-30;1;VALID SOLUÇÕES S.A.;020028;ITR;140484;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140484
33.113.309/0001-47;2024-09-30;1;VALID SOLUÇÕES S.A.;020028;ITR;142605;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142605
33.130.691/0001-05;2024-03-31;1;WILSON SONS S.A.;026247;ITR;136622;2024-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136622
33.130.691/0001-05;2024-06-30;1;WILSON SONS S.A.;026247;ITR;140588;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140588
33.130.691/0001-05;2024-09-30;1;WILSON SONS S.A.;026247;ITR;142762;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142762
33.200.049/0001-47;2024-03-31;1;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;006700;ITR;137443;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137443
33.200.049/0001-47;2024-03-31;2;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;006700;ITR;139508;2024-07-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139508
33.200.049/0001-47;2024-06-30;1;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;006700;ITR;141023;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141023
33.200.049/0001-47;2024-06-30;2;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;006700;ITR;142838;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142838
33.200.049/0001-47;2024-09-30;1;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;006700;ITR;143063;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143063
33.228.024/0001-51;2024-03-31;1;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;011070;ITR;137524;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137524
33.228.024/0001-51;2024-06-30;1;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;011070;ITR;141150;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141150
33.228.024/0001-51;2024-09-30;1;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;011070;ITR;143298;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143298
33.256.439/0001-39;2024-03-31;1;ULTRAPAR PARTICIPACOES S.A.;018465;ITR;136753;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136753
33.256.439/0001-39;2024-06-30;1;ULTRAPAR PARTICIPACOES S.A.;018465;ITR;140516;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140516
33.256.439/0001-39;2024-09-30;1;ULTRAPAR PARTICIPACOES S.A.;018465;ITR;143137;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143137
